,country,centroid_lat,centroid_lon,pwt_growth,mpd_growth,wbdi_growth,year,pow_year,aod_yr_t-0,aod_yr_t-1,aod_yr_t-2,aod_yr_t-3,aod_yr_t-4,aod_yr_t-5,aod_dry_t-0,aod_dry_t-1,aod_dry_t-2,aod_dry_t-3,aod_dry_t-4,aod_dry_t-5,aod_wt_yr_t-0,aod_wt_yr_t-1,aod_wt_yr_t-2,aod_wt_yr_t-3,aod_wt_yr_t-4,aod_wt_yr_t-5,aod_wt_dry_t-0,aod_wt_dry_t-1,aod_wt_dry_t-2,aod_wt_dry_t-3,aod_wt_dry_t-4,aod_wt_dry_t-5,pm25_dry_t-0,pm25_dry_t-1,pm25_dry_t-2,pm25_dry_t-3,pm25_dry_t-4,pm25_dry_t-5,pm25_yr_t-0,pm25_yr_t-1,pm25_yr_t-2,pm25_yr_t-3,pm25_yr_t-4,pm25_yr_t-5,pm25_wt_dry_t-0,pm25_wt_dry_t-1,pm25_wt_dry_t-2,pm25_wt_dry_t-3,pm25_wt_dry_t-4,pm25_wt_dry_t-5,prec_wt_dry_t-0,prec_wt_dry_t-1,prec_wt_dry_t-2,prec_wt_dry_t-3,prec_wt_dry_t-4,prec_wt_dry_t-5,temp_wt_dry_t-0,temp_wt_dry_t-1,temp_wt_dry_t-2,temp_wt_dry_t-3,temp_wt_dry_t-4,temp_wt_dry_t-5,prec_dry_t-0,prec_dry_t-1,prec_dry_t-2,prec_dry_t-3,prec_dry_t-4,prec_dry_t-5,temp_dry_t-0,temp_dry_t-1,temp_dry_t-2,temp_dry_t-3,temp_dry_t-4,temp_dry_t-5,prec_wt_yr_t-0,prec_wt_yr_t-1,prec_wt_yr_t-2,prec_wt_yr_t-3,prec_wt_yr_t-4,prec_wt_yr_t-5,temp_wt_yr_t-0,temp_wt_yr_t-1,temp_wt_yr_t-2,temp_wt_yr_t-3,temp_wt_yr_t-4,temp_wt_yr_t-5,prec_yr_t-0,prec_yr_t-1,prec_yr_t-2,prec_yr_t-3,prec_yr_t-4,prec_yr_t-5,temp_yr_t-0,temp_yr_t-1,temp_yr_t-2,temp_yr_t-3,temp_yr_t-4,temp_yr_t-5,dust_yr_t-0,dust_yr_t-1,dust_yr_t-2,dust_dry_t-3,dust_dry_t-4,dust_dry_t-5,dust_dry_t-0,dust_dry_t-1,dust_dry_t-2,dust_yr_t-3,dust_yr_t-4,dust_yr_t-5,dust_wt_dry_t-0,dust_wt_dry_t-1,dust_wt_dry_t-2,dust_wt_dry_t-3,dust_wt_dry_t-4,dust_wt_dry_t-5,dust_wt_yr_t-0,dust_wt_yr_t-1,dust_wt_yr_t-2,dust_wt_yr_t-3,dust_wt_yr_t-4,dust_wt_yr_t-5,dust_pred_wt_dry_t-0,dust_pred_wt_dry_t-1,dust_pred_wt_dry_t-2,dust_pred_wt_dry_t-3,dust_pred_wt_dry_t-4,dust_pred_wt_dry_t-5,dust_sim_wt_dry_t-0,dust_sim_wt_dry_t-1,dust_sim_wt_dry_t-2,dust_sim_wt_dry_t-3,dust_sim_wt_dry_t-4,dust_sim_wt_dry_t-5,bodele_aod_dry,bodele_x,bodele_y,bodele_pm25_dry,bodele_x,bodele_y
10,benin,9.30769,2.315834,0.0897612963557763,0.09069604782449443,0.08976134360646662,1990,3960100,0.43678543,0.4082228,0.3926626,0.3704781,0.380685,0.39786527,0.5670221,0.46976566,0.48255402,0.46380055,0.47982153,0.4865047,0.005387691,0.005036863,0.0048036696,0.004548398,0.0046886243,0.0048833666,0.0070858593,0.005886644,0.005965044,0.005761763,0.0059738765,0.0060470407,8.720784e-08,7.8076965e-08,6.834852e-08,7.240834e-08,6.3316044e-08,6.33263e-08,4.8797794e-08,5.5008215e-08,4.711795e-08,4.374178e-08,4.5028738e-08,4.5710177e-08,1.0535134e-09,9.582104e-10,8.102454e-10,8.728125e-10,7.650106e-10,7.6292583e-10,1.01012176e-07,1.1217275e-07,1.3406446e-07,8.4560895e-08,1.4493082e-07,8.7877325e-08,3.7634606,3.753453,3.7714832,3.7665505,3.7552118,3.7629018,6.905701e-06,7.704079e-06,9.304886e-06,5.7610628e-06,9.81985e-06,5.876057e-06,300.34473,299.60373,301.06143,300.5919,299.76303,300.31934,4.1319754e-07,4.939592e-07,5.2091946e-07,4.4863629e-07,4.6655055e-07,4.7621074e-07,3.756697,3.7467775,3.7550755,3.7632513,3.7479112,3.7480063,3.1216954e-05,3.742085e-05,3.808113e-05,3.3189637e-05,3.565813e-05,3.6028363e-05,299.93753,299.09366,299.7789,300.43967,299.20703,299.16977,3.7530103e-08,4.4699423e-08,3.7816996e-08,3.4105796e-08,3.5725257e-08,3.625194e-08,7.341053e-08,6.760544e-08,5.7786426e-08,6.2720744e-08,5.27702e-08,5.332481e-08,8.662714e-10,8.135593e-10,6.68514e-10,7.409957e-10,6.22287e-10,6.298469e-10,4.3560824e-10,5.307145e-10,4.3602222e-10,3.930592e-10,4.215236e-10,4.2259704e-10,8.045115e-10,8.820523e-10,7.211705e-10,7.02852e-10,7.2856227e-10,6.5947114e-10,1.2124199e-09,1.3738295e-09,9.598318e-10,1.0552712e-09,8.6926283e-10,8.5608615e-10,0.42488146,0.6505296,0.5403025,2.0049652e-07,1.2272933e-07,1.6832466e-07
11,benin,9.30769,2.315834,0.04225807457057164,0.034042529883710836,0.042257994193440236,1991,3964081,0.57744354,0.43678543,0.4082228,0.3926626,0.3704781,0.380685,0.4929576,0.5670221,0.46976566,0.48255402,0.46380055,0.47982153,0.0071209436,0.005387691,0.005036863,0.0048036696,0.004548398,0.0046886243,0.006171192,0.0070858593,0.005886644,0.005965044,0.005761763,0.0059738765,6.112947e-08,8.720784e-08,7.8076965e-08,6.834852e-08,7.240834e-08,6.3316044e-08,4.5100407e-08,4.8797794e-08,5.5008215e-08,4.711795e-08,4.374178e-08,4.5028738e-08,7.337557e-10,1.0535134e-09,9.582104e-10,8.102454e-10,8.728125e-10,7.650106e-10,1.8247455e-07,1.01012176e-07,1.1217275e-07,1.3406446e-07,8.4560895e-08,1.4493082e-07,3.7717319,3.7634606,3.753453,3.7714832,3.7665505,3.7552118,1.2724125e-05,6.905701e-06,7.704079e-06,9.304886e-06,5.7610628e-06,9.81985e-06,301.20438,300.34473,299.60373,301.06143,300.5919,299.76303,4.7032282e-07,4.1319754e-07,4.939592e-07,5.2091946e-07,4.4863629e-07,4.6655055e-07,3.752713,3.756697,3.7467775,3.7550755,3.7632513,3.7479112,3.5892255e-05,3.1216954e-05,3.742085e-05,3.808113e-05,3.3189637e-05,3.565813e-05,299.58005,299.93753,299.09366,299.7789,300.43967,299.20703,3.5610547e-08,3.7530103e-08,4.4699423e-08,3.7816996e-08,3.4105796e-08,3.5725257e-08,4.867169e-08,7.341053e-08,6.760544e-08,5.7786426e-08,6.2720744e-08,5.27702e-08,5.6953214e-10,8.662714e-10,8.135593e-10,6.68514e-10,7.409957e-10,6.22287e-10,4.143614e-10,4.3560824e-10,5.307145e-10,4.3602222e-10,3.930592e-10,4.215236e-10,6.336036e-10,8.045115e-10,8.820523e-10,7.211705e-10,7.02852e-10,7.2856227e-10,6.604491e-10,1.2124199e-09,1.3738295e-09,9.598318e-10,1.0552712e-09,8.6926283e-10,0.44933838,0.6513853,0.736693,1.7499347e-07,1.3506494e-07,1.6236429e-07
12,benin,9.30769,2.315834,0.029577088882918882,0.0209656578965584,0.029577108272040426,1992,3968064,0.504931,0.57744354,0.43678543,0.4082228,0.3926626,0.3704781,0.71925396,0.4929576,0.5670221,0.46976566,0.48255402,0.46380055,0.0062250015,0.0071209436,0.005387691,0.005036863,0.0048036696,0.004548398,0.00898996,0.006171192,0.0070858593,0.005886644,0.005965044,0.005761763,8.4947914e-08,6.112947e-08,8.720784e-08,7.8076965e-08,6.834852e-08,7.240834e-08,5.167955e-08,4.5100407e-08,4.8797794e-08,5.5008215e-08,4.711795e-08,4.374178e-08,1.0287167e-09,7.337557e-10,1.0535134e-09,9.582104e-10,8.102454e-10,8.728125e-10,7.6491865e-08,1.8247455e-07,1.01012176e-07,1.1217275e-07,1.3406446e-07,8.4560895e-08,3.7609692,3.7717319,3.7634606,3.753453,3.7714832,3.7665505,5.318151e-06,1.2724125e-05,6.905701e-06,7.704079e-06,9.304886e-06,5.7610628e-06,300.1071,301.20438,300.34473,299.60373,301.06143,300.5919,3.683091e-07,4.7032282e-07,4.1319754e-07,4.939592e-07,5.2091946e-07,4.4863629e-07,3.7514768,3.752713,3.756697,3.7467775,3.7550755,3.7632513,2.7929062e-05,3.5892255e-05,3.1216954e-05,3.742085e-05,3.808113e-05,3.3189637e-05,299.4532,299.58005,299.93753,299.09366,299.7789,300.43967,4.2413017e-08,3.5610547e-08,3.7530103e-08,4.4699423e-08,3.7816996e-08,3.4105796e-08,7.398158e-08,4.867169e-08,7.341053e-08,6.760544e-08,5.7786426e-08,6.2720744e-08,8.77058e-10,5.6953214e-10,8.662714e-10,8.135593e-10,6.68514e-10,7.409957e-10,4.9752963e-10,4.143614e-10,4.3560824e-10,5.307145e-10,4.3602222e-10,3.930592e-10,9.046439e-10,6.336036e-10,8.045115e-10,8.820523e-10,7.211705e-10,7.02852e-10,1.4094425e-09,6.604491e-10,1.2124199e-09,1.3738295e-09,9.598318e-10,1.0552712e-09,0.6730172,0.98838043,0.66848946,2.1611619e-07,1.2251766e-07,1.7210655e-07
13,benin,9.30769,2.315834,0.05836169668202914,0.04931665721472516,0.058361720850137536,1993,3972049,0.4312071,0.504931,0.57744354,0.43678543,0.4082228,0.3926626,0.5505686,0.71925396,0.4929576,0.5670221,0.46976566,0.48255402,0.00529621,0.0062250015,0.0071209436,0.005387691,0.005036863,0.0048036696,0.0068408977,0.00898996,0.006171192,0.0070858593,0.005886644,0.005965044,7.4613126e-08,8.4947914e-08,6.112947e-08,8.720784e-08,7.8076965e-08,6.834852e-08,4.4297217e-08,5.167955e-08,4.5100407e-08,4.8797794e-08,5.5008215e-08,4.711795e-08,8.9709273e-10,1.0287167e-09,7.337557e-10,1.0535134e-09,9.582104e-10,8.102454e-10,1.02978916e-07,7.6491865e-08,1.8247455e-07,1.01012176e-07,1.1217275e-07,1.3406446e-07,3.761732,3.7609692,3.7717319,3.7634606,3.753453,3.7714832,7.0430533e-06,5.318151e-06,1.2724125e-05,6.905701e-06,7.704079e-06,9.304886e-06,300.20096,300.1071,301.20438,300.34473,299.60373,301.06143,4.2882374e-07,3.683091e-07,4.7032282e-07,4.1319754e-07,4.939592e-07,5.2091946e-07,3.7554936,3.7514768,3.752713,3.756697,3.7467775,3.7550755,3.1513067e-05,2.7929062e-05,3.5892255e-05,3.1216954e-05,3.742085e-05,3.808113e-05,299.82498,299.4532,299.58005,299.93753,299.09366,299.7789,3.5456072e-08,4.2413017e-08,3.5610547e-08,3.7530103e-08,4.4699423e-08,3.7816996e-08,6.43742e-08,7.398158e-08,4.867169e-08,7.341053e-08,6.760544e-08,5.7786426e-08,7.5729645e-10,8.77058e-10,5.6953214e-10,8.662714e-10,8.135593e-10,6.68514e-10,4.142158e-10,4.9752963e-10,4.143614e-10,4.3560824e-10,5.307145e-10,4.3602222e-10,8.29904e-10,9.046439e-10,6.336036e-10,8.045115e-10,8.820523e-10,7.211705e-10,1.3262604e-09,1.4094425e-09,6.604491e-10,1.2124199e-09,1.3738295e-09,9.598318e-10,0.52056897,0.7315398,0.5665137,2.019953e-07,1.2489224e-07,1.5939209e-07
14,benin,9.30769,2.315834,0.020204024499107888,0.0044192696493523306,0.020204004476165483,1994,3976036,0.38847315,0.4312071,0.504931,0.57744354,0.43678543,0.4082228,0.5321896,0.5505686,0.71925396,0.4929576,0.5670221,0.46976566,0.00480883,0.00529621,0.0062250015,0.0071209436,0.005387691,0.005036863,0.00663374,0.0068408977,0.00898996,0.006171192,0.0070858593,0.005886644,6.746747e-08,7.4613126e-08,8.4947914e-08,6.112947e-08,8.720784e-08,7.8076965e-08,4.8013653e-08,4.4297217e-08,5.167955e-08,4.5100407e-08,4.8797794e-08,5.5008215e-08,8.148653e-10,8.9709273e-10,1.0287167e-09,7.337557e-10,1.0535134e-09,9.582104e-10,1.2249286e-07,1.02978916e-07,7.6491865e-08,1.8247455e-07,1.01012176e-07,1.1217275e-07,3.7687902,3.761732,3.7609692,3.7717319,3.7634606,3.753453,8.0950185e-06,7.0430533e-06,5.318151e-06,1.2724125e-05,6.905701e-06,7.704079e-06,300.8888,300.20096,300.1071,301.20438,300.34473,299.60373,5.066729e-07,4.2882374e-07,3.683091e-07,4.7032282e-07,4.1319754e-07,4.939592e-07,3.7496028,3.7554936,3.7514768,3.752713,3.756697,3.7467775,3.8581762e-05,3.1513067e-05,2.7929062e-05,3.5892255e-05,3.1216954e-05,3.742085e-05,299.31046,299.82498,299.4532,299.58005,299.93753,299.09366,3.8779312e-08,3.5456072e-08,4.2413017e-08,3.5610547e-08,3.7530103e-08,4.4699423e-08,5.7066472e-08,6.43742e-08,7.398158e-08,4.867169e-08,7.341053e-08,6.760544e-08,6.751971e-10,7.5729645e-10,8.77058e-10,5.6953214e-10,8.662714e-10,8.135593e-10,4.583815e-10,4.142158e-10,4.9752963e-10,4.143614e-10,4.3560824e-10,5.307145e-10,8.194924e-10,8.29904e-10,9.046439e-10,6.336036e-10,8.045115e-10,8.820523e-10,9.009215e-10,1.3262604e-09,1.4094425e-09,6.604491e-10,1.2124199e-09,1.3738295e-09,0.52531177,0.65424526,0.5234956,2.0627768e-07,1.173125e-07,1.632182e-07
15,benin,9.30769,2.315834,0.10131802429171673,0.0817895421979412,0.060451986504156764,1995,3980025,0.39477274,0.38847315,0.4312071,0.504931,0.57744354,0.43678543,0.48526585,0.5321896,0.5505686,0.71925396,0.4929576,0.5670221,0.004881859,0.00480883,0.00529621,0.0062250015,0.0071209436,0.005387691,0.006135209,0.00663374,0.0068408977,0.00898996,0.006171192,0.0070858593,8.133763e-08,6.746747e-08,7.4613126e-08,8.4947914e-08,6.112947e-08,8.720784e-08,4.754948e-08,4.8013653e-08,4.4297217e-08,5.167955e-08,4.5100407e-08,4.8797794e-08,1.0008261e-09,8.148653e-10,8.9709273e-10,1.0287167e-09,7.337557e-10,1.0535134e-09,1.557251e-07,1.2249286e-07,1.02978916e-07,7.6491865e-08,1.8247455e-07,1.01012176e-07,3.7513406,3.7687902,3.761732,3.7609692,3.7717319,3.7634606,1.07367405e-05,8.0950185e-06,7.0430533e-06,5.318151e-06,1.2724125e-05,6.905701e-06,299.33426,300.8888,300.20096,300.1071,301.20438,300.34473,5.3739603e-07,5.066729e-07,4.2882374e-07,3.683091e-07,4.7032282e-07,4.1319754e-07,3.750299,3.7496028,3.7554936,3.7514768,3.752713,3.756697,3.9343948e-05,3.8581762e-05,3.1513067e-05,2.7929062e-05,3.5892255e-05,3.1216954e-05,299.36752,299.31046,299.82498,299.4532,299.58005,299.93753,3.6720447e-08,3.8779312e-08,3.5456072e-08,4.2413017e-08,3.5610547e-08,3.7530103e-08,7.0316084e-08,5.7066472e-08,6.43742e-08,7.398158e-08,4.867169e-08,7.341053e-08,8.459773e-10,6.751971e-10,7.5729645e-10,8.77058e-10,5.6953214e-10,8.662714e-10,4.3255155e-10,4.583815e-10,4.142158e-10,4.9752963e-10,4.143614e-10,4.3560824e-10,8.396276e-10,8.194924e-10,8.29904e-10,9.046439e-10,6.336036e-10,8.045115e-10,1.217465e-09,9.009215e-10,1.3262604e-09,1.4094425e-09,6.604491e-10,1.2124199e-09,0.44332287,0.5403174,0.5356688,1.9696066e-07,1.0347532e-07,1.6077121e-07
16,benin,9.30769,2.315834,0.04332296916268314,0.02952321725864612,0.04324284031317965,1996,3984016,0.37732458,0.39477274,0.38847315,0.4312071,0.504931,0.57744354,0.47341728,0.48526585,0.5321896,0.5505686,0.71925396,0.4929576,0.004662414,0.004881859,0.00480883,0.00529621,0.0062250015,0.0071209436,0.005926055,0.006135209,0.00663374,0.0068408977,0.00898996,0.006171192,6.430982e-08,8.133763e-08,6.746747e-08,7.4613126e-08,8.4947914e-08,6.112947e-08,4.2845393e-08,4.754948e-08,4.8013653e-08,4.4297217e-08,5.167955e-08,4.5100407e-08,7.758481e-10,1.0008261e-09,8.148653e-10,8.9709273e-10,1.0287167e-09,7.337557e-10,1.3301724e-07,1.557251e-07,1.2249286e-07,1.02978916e-07,7.6491865e-08,1.8247455e-07,3.7620037,3.7513406,3.7687902,3.761732,3.7609692,3.7717319,9.1583515e-06,1.07367405e-05,8.0950185e-06,7.0430533e-06,5.318151e-06,1.2724125e-05,300.339,299.33426,300.8888,300.20096,300.1071,301.20438,4.5157736e-07,5.3739603e-07,5.066729e-07,4.2882374e-07,3.683091e-07,4.7032282e-07,3.7526097,3.750299,3.7496028,3.7554936,3.7514768,3.752713,3.442734e-05,3.9343948e-05,3.8581762e-05,3.1513067e-05,2.7929062e-05,3.5892255e-05,299.58542,299.36752,299.31046,299.82498,299.4532,299.58005,3.20232e-08,3.6720447e-08,3.8779312e-08,3.5456072e-08,4.2413017e-08,3.5610547e-08,5.0245273e-08,7.0316084e-08,5.7066472e-08,6.43742e-08,7.398158e-08,4.867169e-08,5.8623983e-10,8.459773e-10,6.751971e-10,7.5729645e-10,8.77058e-10,5.6953214e-10,3.730833e-10,4.3255155e-10,4.583815e-10,4.142158e-10,4.9752963e-10,4.143614e-10,7.0566925e-10,8.396276e-10,8.194924e-10,8.29904e-10,9.046439e-10,6.336036e-10,8.1396057e-10,1.217465e-09,9.009215e-10,1.3262604e-09,1.4094425e-09,6.604491e-10,0.42456663,0.6056316,0.52448374,1.76876e-07,1.1369555e-07,1.558049e-07
17,benin,9.30769,2.315834,0.057346414366279436,0.046013831575415116,0.057346883752131386,1997,3988009,0.40814206,0.37732458,0.39477274,0.38847315,0.4312071,0.504931,0.5379191,0.47341728,0.48526585,0.5321896,0.5505686,0.71925396,0.0050621727,0.004662414,0.004881859,0.00480883,0.00529621,0.0062250015,0.0068286867,0.005926055,0.006135209,0.00663374,0.0068408977,0.00898996,8.355582e-08,6.430982e-08,8.133763e-08,6.746747e-08,7.4613126e-08,8.4947914e-08,5.329366e-08,4.2845393e-08,4.754948e-08,4.8013653e-08,4.4297217e-08,5.167955e-08,1.0257949e-09,7.758481e-10,1.0008261e-09,8.148653e-10,8.9709273e-10,1.0287167e-09,1.607755e-07,1.3301724e-07,1.557251e-07,1.2249286e-07,1.02978916e-07,7.6491865e-08,3.7578013,3.7620037,3.7513406,3.7687902,3.761732,3.7609692,1.1136772e-05,9.1583515e-06,1.07367405e-05,8.0950185e-06,7.0430533e-06,5.318151e-06,299.8625,300.339,299.33426,300.8888,300.20096,300.1071,4.6937302e-07,4.5157736e-07,5.3739603e-07,5.066729e-07,4.2882374e-07,3.683091e-07,3.753269,3.7526097,3.750299,3.7496028,3.7554936,3.7514768,3.4793993e-05,3.442734e-05,3.9343948e-05,3.8581762e-05,3.1513067e-05,2.7929062e-05,299.6122,299.58542,299.36752,299.31046,299.82498,299.4532,3.630486e-08,3.20232e-08,3.6720447e-08,3.8779312e-08,3.5456072e-08,4.2413017e-08,6.473428e-08,5.0245273e-08,7.0316084e-08,5.7066472e-08,6.43742e-08,7.398158e-08,7.7795687e-10,5.8623983e-10,8.459773e-10,6.751971e-10,7.5729645e-10,8.77058e-10,4.2862075e-10,3.730833e-10,4.3255155e-10,4.583815e-10,4.142158e-10,4.9752963e-10,8.2246365e-10,7.0566925e-10,8.396276e-10,8.194924e-10,8.29904e-10,9.046439e-10,1.224242e-09,8.1396057e-10,1.217465e-09,9.009215e-10,1.3262604e-09,1.4094425e-09,0.44787169,0.657962,0.53851426,1.977549e-07,1.2417603e-07,1.5741486e-07
18,benin,9.30769,2.315834,0.039610072153994674,0.030025713994126138,0.039610121383262836,1998,3992004,0.42304486,0.40814206,0.37732458,0.39477274,0.38847315,0.4312071,0.53285146,0.5379191,0.47341728,0.48526585,0.5321896,0.5505686,0.0053000906,0.0050621727,0.004662414,0.004881859,0.00480883,0.00529621,0.006782233,0.0068286867,0.005926055,0.006135209,0.00663374,0.0068408977,8.54653e-08,8.355582e-08,6.430982e-08,8.133763e-08,6.746747e-08,7.4613126e-08,5.6463893e-08,5.329366e-08,4.2845393e-08,4.754948e-08,4.8013653e-08,4.4297217e-08,1.0575604e-09,1.0257949e-09,7.758481e-10,1.0008261e-09,8.148653e-10,8.9709273e-10,1.16562255e-07,1.607755e-07,1.3301724e-07,1.557251e-07,1.2249286e-07,1.02978916e-07,3.7739172,3.7578013,3.7620037,3.7513406,3.7687902,3.761732,7.687918e-06,1.1136772e-05,9.1583515e-06,1.07367405e-05,8.0950185e-06,7.0430533e-06,301.2343,299.8625,300.339,299.33426,300.8888,300.20096,4.897313e-07,4.6937302e-07,4.5157736e-07,5.3739603e-07,5.066729e-07,4.2882374e-07,3.7604237,3.753269,3.7526097,3.750299,3.7496028,3.7554936,3.7734495e-05,3.4793993e-05,3.442734e-05,3.9343948e-05,3.8581762e-05,3.1513067e-05,300.18423,299.6122,299.58542,299.36752,299.31046,299.82498,3.9386876e-08,3.630486e-08,3.20232e-08,3.6720447e-08,3.8779312e-08,3.5456072e-08,6.0665705e-08,6.473428e-08,5.0245273e-08,7.0316084e-08,5.7066472e-08,6.43742e-08,7.337574e-10,7.7795687e-10,5.8623983e-10,8.459773e-10,6.751971e-10,7.5729645e-10,4.724878e-10,4.2862075e-10,3.730833e-10,4.3255155e-10,4.583815e-10,4.142158e-10,6.896468e-10,8.2246365e-10,7.0566925e-10,8.396276e-10,8.194924e-10,8.29904e-10,1.1063683e-09,1.224242e-09,8.1396057e-10,1.217465e-09,9.009215e-10,1.3262604e-09,0.40402052,0.65519786,0.5502829,1.8705887e-07,1.2387493e-07,1.6608276e-07
19,benin,9.30769,2.315834,0.053414466524582885,0.04378678674700695,0.053414493720441665,1999,3996001,0.4136805,0.42304486,0.40814206,0.37732458,0.39477274,0.38847315,0.5689002,0.53285146,0.5379191,0.47341728,0.48526585,0.5321896,0.005195235,0.0053000906,0.0050621727,0.004662414,0.004881859,0.00480883,0.0072979033,0.006782233,0.0068286867,0.005926055,0.006135209,0.00663374,7.856103e-08,8.54653e-08,8.355582e-08,6.430982e-08,8.133763e-08,6.746747e-08,4.9820052e-08,5.6463893e-08,5.329366e-08,4.2845393e-08,4.754948e-08,4.8013653e-08,9.66651e-10,1.0575604e-09,1.0257949e-09,7.758481e-10,1.0008261e-09,8.148653e-10,1.3131867e-07,1.16562255e-07,1.607755e-07,1.3301724e-07,1.557251e-07,1.2249286e-07,3.7655857,3.7739172,3.7578013,3.7620037,3.7513406,3.7687902,9.023426e-06,7.687918e-06,1.1136772e-05,9.1583515e-06,1.07367405e-05,8.0950185e-06,300.63004,301.2343,299.8625,300.339,299.33426,300.8888,4.7091925e-07,4.897313e-07,4.6937302e-07,4.5157736e-07,5.3739603e-07,5.066729e-07,3.7545862,3.7604237,3.753269,3.7526097,3.750299,3.7496028,3.5662564e-05,3.7734495e-05,3.4793993e-05,3.442734e-05,3.9343948e-05,3.8581762e-05,299.76944,300.18423,299.6122,299.58542,299.36752,299.31046,3.4044618e-08,3.9386876e-08,3.630486e-08,3.20232e-08,3.6720447e-08,3.8779312e-08,5.372278e-08,6.0665705e-08,6.473428e-08,5.0245273e-08,7.0316084e-08,5.7066472e-08,6.415119e-10,7.337574e-10,7.7795687e-10,5.8623983e-10,8.459773e-10,6.751971e-10,3.9814663e-10,4.724878e-10,4.2862075e-10,3.730833e-10,4.3255155e-10,4.583815e-10,7.1131123e-10,6.896468e-10,8.2246365e-10,7.0566925e-10,8.396276e-10,8.194924e-10,8.4971225e-10,1.1063683e-09,1.224242e-09,8.1396057e-10,1.217465e-09,9.009215e-10,0.4382115,0.7254266,0.49954295,1.8272755e-07,1.370899e-07,1.5773773e-07
20,benin,9.30769,2.315834,0.05857723171107952,0.048430821885761664,0.058577142054327035,2000,4000000,0.47668737,0.4136805,0.42304486,0.40814206,0.37732458,0.39477274,0.7031907,0.5689002,0.53285146,0.5379191,0.47341728,0.48526585,0.006025756,0.005195235,0.0053000906,0.0050621727,0.004662414,0.004881859,0.009064521,0.0072979033,0.006782233,0.0068286867,0.005926055,0.006135209,1.0020139e-07,7.856103e-08,8.54653e-08,8.355582e-08,6.430982e-08,8.133763e-08,6.000284e-08,4.9820052e-08,5.6463893e-08,5.329366e-08,4.2845393e-08,4.754948e-08,1.2526284e-09,9.66651e-10,1.0575604e-09,1.0257949e-09,7.758481e-10,1.0008261e-09,8.686091e-08,1.3131867e-07,1.16562255e-07,1.607755e-07,1.3301724e-07,1.557251e-07,3.7609956,3.7655857,3.7739172,3.7578013,3.7620037,3.7513406,5.886695e-06,9.023426e-06,7.687918e-06,1.1136772e-05,9.1583515e-06,1.07367405e-05,300.18643,300.63004,301.2343,299.8625,300.339,299.33426,3.7655212e-07,4.7091925e-07,4.897313e-07,4.6937302e-07,4.5157736e-07,5.3739603e-07,3.755792,3.7545862,3.7604237,3.753269,3.7526097,3.750299,2.8612907e-05,3.5662564e-05,3.7734495e-05,3.4793993e-05,3.442734e-05,3.9343948e-05,299.859,299.76944,300.18423,299.6122,299.58542,299.36752,4.4646246e-08,3.4044618e-08,3.9386876e-08,3.630486e-08,3.20232e-08,3.6720447e-08,7.703525e-08,5.372278e-08,6.0665705e-08,6.473428e-08,5.0245273e-08,7.0316084e-08,9.324085e-10,6.415119e-10,7.337574e-10,7.7795687e-10,5.8623983e-10,8.459773e-10,5.345543e-10,3.9814663e-10,4.724878e-10,4.2862075e-10,3.730833e-10,4.3255155e-10,8.8692254e-10,7.1131123e-10,6.896468e-10,8.2246365e-10,7.0566925e-10,8.396276e-10,1.2222844e-09,8.4971225e-10,1.1063683e-09,1.224242e-09,8.1396057e-10,1.217465e-09,0.4608192,0.59578884,0.5508301,2.125275e-07,1.2028097e-07,1.785508e-07
